,Address,Postcode,Size in m²,Rooms,Prize in €,Price/Sqm,Latitude,Longitude,Status
2395,Silodam                       , 1013 AW ,90.0,3,4500.0,50.0,52.391.012,4.890.873,success
2396,Willem de Zwijgerlaan 112 I                       , 1056 JV ,55.0,4,1700.0,30.90909090909091,52.373.649,4.863.697,doubt
2397,Keizersgracht 135 A2                       , 1015 CK ,54.0,2,2800.0,51.85185185185186,52.375.988,4.886.961,doubt
2398,Keizersgracht 135 HT                       , 1015 CK ,49.0,1,2000.0,40.81632653061224,52.375.988,4.886.961,doubt
2399,, 1104 HH ,50.0,1,1500.0,30.0,489.973,doubt,
2400,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347.187,4.908.138,success
2401,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354.812,4.901.037,doubt
2402,, 1034 BT ,40.0,1,910.0,22.75,52.405.283,4.910.115,success
2403,, 1060 NX ,50.0,1,1500.0,30.0,489.973,doubt,
2404,, 1106 WN ,14.0,4,1100.0,78.57142857142857,489.973,doubt,
2405,, 1103 GZ ,50.0,1,800.0,16.0,489.973,doubt,
2406,, 1062 CG ,50.0,1,2000.0,40.0,489.973,doubt,
2407,, 1062 KT ,50.0,1,2000.0,40.0,489.973,doubt,
2408,, 1081 BV ,50.0,1,900.0,18.0,489.973,doubt,
2409,, 1107 CD ,50.0,1,1500.0,30.0,489.973,doubt,
2410,Oudezijds Voorburgwal 187 F                       , 1012 EW ,60.0,2,4500.0,75.0,52.371.522,489.588,doubt
2411,Van Nijenrodeweg 119                       , 1083 EH ,85.0,3,1700.0,20.0,52.327.583,488.356,success
2412,, 1067 ML ,100.0,5,4500.0,45.0,489.973,doubt,
2413,Gerard Doustraat 88 1A                       , 1072 VW ,30.0,1,2000.0,66.66666666666667,5.235.567,4.892.034,success
2414,Orteliusstraat                       , 1056 PJ ,55.0,4,2500.0,45.45454545454545,52.369.704,4.849.363,success
2415,Kinkerstraat                       , 1053 GG ,50.0,2,2500.0,50.0,52.367.586,4.873.204,doubt
2416,Cornelis van Vollenhovenstraat 178                       , 1063 KV ,77.0,3,2500.0,32.467532467532465,52.381.001,4.820.724,success
2417,Herengracht 76 hs                       , 1015 BR ,42.0,2,2500.0,59.523809523809526,52.377.104,488.965,doubt
2418,Govert Flinckstraat 240 H                       , 1073 CD ,150.0,4,5500.0,36.66666666666666,52.355.442,489.553,doubt
2419,Ferdinand Bolstraat 100 2                       , 1072 LN ,65.0,2,3000.0,46.153846153846146,52.354.225,4.890.391,success
2420,Gustav Mahlerlaan                       , 1082 ME ,291.0,4,8800.0,30.240549828178693,52.336.678,4.877.193,doubt
2421,Kranenburg                       , 1083 JM ,77.0,3,2750.0,35.714285714285715,52.332.447,4.881.834,success
2422,Sint Jacobsstraat                       , 1012 NC ,64.0,2,2500.0,39.0625,5.237.651,4.895.299,doubt
2423,, 1019 DZ ,65.0,2,2500.0,38.46153846153846,52.366.744,4.935.962,success
2424,Oude Doelenstraat                       , 1012 ED ,30.0,1,2500.0,83.33333333333333,52.371.662,4.896.365,success
2425,Schierstins 46                       , 1082 TH ,67.0,3,2500.0,37.3134328358209,52.333.989,4.874.699,success
2426,Ceintuurbaan                       , 1074 CV ,100.0,3,4000.0,40.0,52.354.812,4.901.037,doubt
2427,Revaleiland                       , 1014 ZG ,81.0,3,2500.0,30.8641975308642,52.392.854,4.878.787,success
2428,Revaleiland                       , 1014 ZG ,81.0,3,2500.0,30.8641975308642,52.392.854,4.878.787,success
2429,Zandpad                       , 1054 GA ,20.0,1,2000.0,100.0,52.361.357,4.879.494,success
2430,Savelsbos                       , 1025 BG ,75.0,4,3500.0,46.66666666666666,52.400.077,4.944.722,doubt
2431,Koningin Wilhelminaplein                       , 1062 KS ,80.0,3,2600.0,32.5,52.355.141,4.837.472,success
2432,Aalsmeerweg 127 2                       , 1059 AH ,72.0,3,2800.0,38.888888888888886,52.347.277,484.719,doubt
2433,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382.417,4.885.611,doubt
2434,Arent Janszoon Ernststraat                       , 1082 LJ ,85.0,5,4750.0,55.88235294117647,52.332.122,4.888.758,success
2435,Prinsengracht                       , 1017 KJ ,64.0,3,4500.0,70.3125,52.362.122,4.898.975,success
2436,Prinsengracht                       , 1017 KJ ,59.0,3,4500.0,76.27118644067797,52.362.122,4.898.975,success
2437,Bilderdijkkade                       , 1053 VN ,105.0,3,4500.0,42.857142857142854,52.368.394,4.869.371,success
2438,Bilderdijkkade                       , 1053 VN ,95.0,2,4500.0,47.368421052631575,52.368.394,4.869.371,success
2439,Rijnlandlaan                       , 1062 MX ,147.0,5,3650.0,24.82993197278911,52.079.237,4.364.192,success
2440,Eerste Constantijn Huygensstraat                       , 1054 BZ ,38.0,2,2300.0,60.526315789473685,52.365.245,4.873.854,doubt
2441,Rustenburgerstraat                       , 1073 GM ,45.0,2,3500.0,77.77777777777777,5.235.135,4.890.665,success
2442,Eerste Laurierdwarsstraat                       , 1016 PV ,80.0,3,3000.0,37.5,52.372.155,4.880.972,success
2443,IJburglaan                       , 1087 BS ,112.0,4,3500.0,31.25,52.368.507,4.971.287,success
2444,Herengracht 45 B                       , 1015 BB ,95.0,3,4200.0,44.21052631578947,52.378.245,4.891.517,doubt
2445,Utrechtsedwarsstraat 144 C                       , 1017 WK ,81.0,3,2950.0,36.419753086419746,52.361.848,4.901.508,doubt
2446,Prinsengracht 303 E                       , 1016 GX ,110.0,3,3500.0,31.818181818181817,52.373.384,4.883.378,doubt
2447,Plantage Kerklaan 51 I                       , 1018 CW ,140.0,4,3650.0,26.07142857142857,52.367.474,4.912.487,doubt
2448,August Allebéplein 97                       , 1062 AB ,50.0,3,2000.0,40.0,489.973,doubt,
2449,Rustenburgerstraat                       , 1074 ET ,28.0,1,2500.0,89.2857142857143,5.235.135,4.890.665,doubt
2450,Hazenstraat                       , 1016 SP ,100.0,3,6000.0,60.0,52.370.327,4.880.143,success
2451,Dirk van Hasseltssteeg                       , 1012 NE ,65.0,3,4350.0,66.92307692307692,52.375.846,4.893.967,doubt
2452,, 1012 RS ,231.0,4,4350.0,18.831168831168828,489.973,doubt,
2453,Prinsengracht 614 C                       , 1017 KT ,203.0,4,4000.0,19.70443349753695,52.362.194,48.897,doubt
2454,Van Eeghenstraat                       , 1071 GD ,196.0,5,200.0,1.020408163265306,52.356.458,4.869.726,success
2455,Bartholomeus Diazstraat                       , 1057 TB ,50.0,3,2800.0,56.0,52.370.071,4.853.901,success
2456,, 1106 DM ,12.0,1,1100.0,91.66666666666669,489.973,doubt,
2457,, 1017 SP ,8.0,1,2500.0,312.5,489.973,doubt,
2458,Keizersgracht                       , 1015 CL ,75.0,2,3150.0,42.0,52.364.336,4.892.515,doubt
2459,, 1016 BW ,100.0,3,4500.0,45.0,489.973,doubt,
2460,Oostelijke Handelskade 1141                       , 1019 DN ,100.0,3,3150.0,31.5,52.373.834,4.939.424,success
2461,Geuzenstraat                       , 1056 KB ,50.0,2,2300.0,46.0,52.372.279,4.864.638,success
2462,Elzenhagensingel 317                       , 1022 LA ,110.0,3,3500.0,31.818181818181817,5.240.231,4.930.528,doubt
2463,Vrijheidslaan 4                       , 1078 PJ ,25.0,2,1300.0,52.0,53.138.518,6.417.461,doubt
2464,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382.417,4.885.611,doubt
2465,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347.187,4.908.138,success
2466,Commelinstraat 250                       , 1093 VD ,30.0,2,2500.0,83.33333333333333,52.363.627,492.658,doubt
2467,, 1066 PX ,12.0,2,1300.0,108.33333333333331,489.973,doubt,
2468,Quellijnstraat                       , 1072 XW ,75.0,2,6500.0,86.66666666666669,52.356.738,4.891.071,success
2469,Nieuwe Kerkstraat                       , 1018 DW ,110.0,4,5900.0,53.63636363636363,52.364.747,4.908.655,success
2470,Keizersgracht                       , 1016 EJ ,100.0,3,6000.0,60.0,52.364.336,4.892.515,doubt
2471,Berenstraat                       , 1016 GG ,95.0,4,5900.0,62.105263157894754,52.370.433,4.882.517,success
2472,Govert Flinckstraat                       , 1074 CC ,110.0,2,6500.0,59.09090909090909,52.355.581,4.895.827,success
2473,Julius Pergerstraat 162                       , 1087 KP ,80.0,3,2800.0,35.0,52.352.271,5.003.005,success
2474,Rembrandtplein                       , 1017 CT ,65.0,3,2300.0,35.384615384615394,523.663,4.896.573,success
2475,Sophialaan                       , 1075 BL ,70.0,3,5000.0,71.42857142857143,5.235.256,4.859.204,success
2476,, 1054 GT ,323.0,7,4550.0,14.086687306501545,489.973,doubt,
2477,Eerste Lindendwarsstraat                       , 1015 LE ,95.0,3,6000.0,63.157894736842096,52.379.812,4.884.424,success
2478,Brouwersgracht                       , 1015 GB ,58.0,2,2300.0,39.6551724137931,52.381.927,4.885.534,success
2479,Sassenheimstraat 73 1                       , 1059 BE ,65.0,2,2200.0,33.846153846153854,52.348.604,4.846.542,success
2480,Oudezijds Voorburgwal 302 D                       , 1012 GL ,130.0,3,4650.0,35.769230769230774,52.370.353,4.894.271,doubt
2481,Revaleiland 444                       , 1014 ZG ,146.0,4,4500.0,30.82191780821918,5.239.411,4.881.776,success
2482,Nieuwe Herengracht                       , 1011 RM ,92.0,3,2950.0,32.06521739130435,52.365.993,4.903.332,success
2483,Koningin Wilhelminaplein                       , 1062 KS ,90.0,3,3000.0,33.333333333333336,52.355.141,4.837.472,success
2484,Koningin Wilhelminaplein                       , 1062 KS ,99.0,4,2200.0,22.222222222222214,52.355.141,4.837.472,success
2485,Koningin Wilhelminaplein                       , 1062 KS ,106.0,3,3000.0,28.301886792452827,52.355.141,4.837.472,success
2486,Carnapstraat                       , 1062 KT ,92.0,3,3000.0,32.608695652173914,52.354.139,4.839.292,success
2487,, 1106 HA ,12.0,1,900.0,75.0,489.973,doubt,
2488,, 1012 LR ,17.0,1,1850.0,108.82352941176471,489.973,doubt,
2489,Utrechtsedwarsstraat                       , 1017 WK ,102.0,3,4500.0,44.11764705882353,52.361.512,4.899.352,success
2490,Kea Boumanstraat 42 A                       , 1095 MA ,90.0,3,2500.0,27.777777777777786,52.374.955,496.701,doubt
2491,Lange Niezel 20 III                       , 1012 GT ,40.0,2,2500.0,62.5,52.374.887,489.878,success
2492,Koningin Wilhelminaplein                       , 1062 KS ,90.0,3,3000.0,33.333333333333336,52.355.141,4.837.472,success
2493,Herengracht                       , 1016 BE ,70.0,3,4500.0,64.28571428571429,52.365.048,4.898.317,success
2494,Korte Leidsedwarsstraat                       , 1017 PZ ,72.0,3,3500.0,48.611111111111114,52.363.282,4.884.683,success
2495,Gravenstraat                       , 1012 NL ,70.0,2,2000.0,28.57142857142857,52.374.237,4.892.394,success
2496,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382.417,4.885.611,doubt
2497,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354.812,4.901.037,doubt
2498,Gustav Mahlerlaan 274                       , 1082 ME ,150.0,3,6000.0,40.0,52.336.903,4.870.836,success
2499,Beulingstraat                       , 1017 BA ,105.0,3,3650.0,34.76190476190476,52.367.978,488.753,success
2500,Pesetalaan                       , 1060 SC ,35.0,1,2350.0,67.14285714285714,52.347.017,4.785.404,doubt
2501,Prinsengracht 358 1                       , 1016 JA ,91.0,3,5000.0,54.94505494505494,52.367.888,4.882.155,doubt
2502,Cruquiusweg                       , 1019 AT ,105.0,1,1500.0,14.285714285714285,52.368.555,4.939.277,success
2503,Utrechtsedwarsstraat                       , 1017 WK ,105.0,3,4500.0,42.857142857142854,52.361.512,4.899.352,success
2504,Mercatorstraat 67 HS                       , 1056 PZ ,74.0,3,3150.0,42.56756756756757,52.372.204,4.850.102,doubt
2505,Tweede Laurierdwarsstraat 1 B                       , 1016 RA ,55.0,2,2150.0,39.09090909090909,52.372.107,4.879.002,doubt
2506,, 1082 MK ,53.0,2,3600.0,67.9245283018868,489.973,doubt,
2507,Eosstraat 444                       , 1076 DT ,95.0,3,3500.0,36.8421052631579,52.345.887,4.853.899,success
2508,Nassaukade 173 H                       , 1053 LM ,85.0,3,1500.0,17.647058823529417,52.370.254,487.453,doubt
2509,Keizersgracht 489 B1                       , 1017 DM ,107.0,2,4750.0,44.39252336448598,52.365.521,4.887.828,doubt
2510,John Blankensteinstraat                       , 1095 MB ,120.0,3,6200.0,51.66666666666666,52.375.736,4.964.547,success
2511,Hogeweg                       , 1098 CE ,169.0,4,8000.0,47.33727810650888,52.356.191,4.934.814,success
2512,Lijnbaansgracht                       , 1016 KT ,49.0,2,3000.0,61.224489795918366,52.364.893,488.163,doubt
2513,Doornburg 119                       , 1081 JX ,140.0,3,4650.0,33.214285714285715,52.322.382,4.861.442,success
2514,Eosstraat                       , 1076 DT ,98.0,3,3050.0,31.12244897959184,52.346.015,4.855.261,success
2515,Kotterspad 37                       , 1081 KP ,100.0,3,4000.0,40.0,52.332.244,4.856.014,success
2516,Korte Prinsengracht                       , 1013 GS ,100.0,4,4650.0,46.5,52.382.198,4.890.019,success
2517,Tweede Van der Helststraat                       , 1073 AE ,48.0,1,2000.0,41.66666666666666,52.350.407,4.894.559,success
2518,Tourniairestraat                       , 1065 KK ,19.0,1,450.0,23.684210526315788,52.355.981,482.403,success
2519,Frans Halsstraat 94 1                       , 1072 BX ,47.0,2,2500.0,53.19148936170214,52.355.061,4.888.327,doubt
2520,Gillis van Ledenberchstraat 29 1                       , 1052 TZ ,55.0,3,2500.0,45.45454545454545,52.377.266,487.273,success
2521,Zwanenburgwal 294                       , 1011 JH ,125.0,3,2950.0,23.6,52.367.775,4.898.124,success
2522,De Boelelaan                       , 1082 RH ,85.0,3,2500.0,29.411764705882355,52.334.066,4.869.713,doubt
2523,Spuistraat 300                       , 1012 VX ,65.0,3,3500.0,53.84615384615386,52.369.506,4.888.679,success
2524,Nieuwezijds Voorburgwal 42 C                       , 1012 SB ,74.0,3,3150.0,42.56756756756757,52.376.751,4.894,doubt
2525,, 1071 AP ,152.0,5,7000.0,46.05263157894736,52.356.392,4.880.142,success
2526,Foppingadreef 26                       , 1102 CX ,16.0,1,900.0,56.25,523.082,4.951.953,success
2527,Koningin Wilhelminaplein                       , 1062 KS ,90.0,3,3150.0,35.0,52.355.141,4.837.472,success
2528,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382.417,4.885.611,doubt
2529,Aalsmeerweg 127 2                       , 1059 AH ,72.0,3,2800.0,38.888888888888886,52.347.277,484.719,doubt
2530,Maassluisstraat                       , 1062 GS ,42.0,1,2350.0,55.95238095238096,52.349.216,4.836.661,doubt
2531,, 1077 PW ,250.0,5,7900.0,31.6,489.973,doubt,
2532,Groenburgwal                       , 1011 HW ,65.0,2,1700.0,26.153846153846153,52.368.714,4.897.962,success
2533,Peelstraat                       , 1079 RN ,60.0,2,2500.0,41.66666666666666,52.339.065,4.900.357,success
2534,Van Boshuizenstraat                       , 1083 AW ,75.0,3,2500.0,33.333333333333336,52.324.681,4.870.934,doubt
2535,Dam 5 T                       , 1012 JS ,138.0,3,5000.0,36.231884057971016,52.373.029,4.894.205,success
2536,Van Leijenberghlaan                       , 1082 GM ,194.0,3,7500.0,38.659793814432994,52.335.008,4.878.591,success
2537,, 1036 KD ,200.0,0,8000.0,40.0,489.973,doubt,
2538,Pieter Calandlaan 841                       , 1069 SC ,121.0,4,3150.0,26.033057851239672,52.351.797,4.799.931,success
2539,Oudezijds Voorburgwal 132 E                       , 1012 GH ,71.0,2,2500.0,35.2112676056338,52.373.253,4.897.139,doubt
2540,Prinsengracht 299 B                       , 1016 GX ,70.0,2,3500.0,50.0,52.373.492,4.883.376,doubt
2541,Stadhouderskade 117 A                       , 1073 AZ ,55.0,3,3500.0,63.63636363636363,52.357.534,4.898.727,doubt
2542,Gravenstraat                       , 1012 NL ,70.0,2,2000.0,28.57142857142857,52.374.237,4.892.394,success
2543,, 1043 BS ,25.0,1,910.0,36.4,489.973,doubt,
2544,, 1101 CJ ,25.0,1,910.0,36.4,52.305.018,4.948.711,success
2545,Gaasterlandstraat                       , 1079 RH ,125.0,3,4750.0,38.0,52.337.674,4.895.298,success
2546,Rooseveltlaan 169 3                       , 1079 AM ,110.0,3,3650.0,33.18181818181818,5.234.303,4.897.737,doubt
2547,Count Basiestraat                       , 1066 GM ,60.0,2,2350.0,39.16666666666666,5.234.408,4.825.815,success
2548,, 1073 EP ,150.0,6,3650.0,24.33333333333333,52.353.233,4.901.677,success
2549,Prinsengracht                       , 1016 GX ,70.0,2,3500.0,50.0,52.362.122,4.898.975,success
2550,Stadionweg                       , 1077 TE ,51.0,2,2500.0,49.01960784313725,52.345.615,4.859.659,doubt
2551,Dolingadreef                       , 1102 WS ,60.0,2,2350.0,39.16666666666666,52.318.848,4.949.137,doubt
2552,, 1075 XH ,120.0,3,3650.0,30.41666666666667,489.973,doubt,
2553,Westerlengte 61                       , 1034 SX ,93.0,5,2500.0,26.88172043010753,5.241.092,4.916.916,success
2554,Sarphatistraat                       , 1017 WS ,175.0,3,7000.0,40.0,52.360.839,4.906.705,doubt
2555,Valkenburgerstraat 127                       , 1011 MH ,70.0,3,3500.0,50.0,52.369.284,4.906.712,doubt
2556,Agatha Dekenstraat 48 1                       , 1053 AR ,45.0,2,2150.0,47.77777777777778,52.368.496,4.867.003,doubt
2557,Leliegracht 12 1                       , 1015 DE ,95.0,2,3650.0,38.42105263157895,52.375.091,4.887.367,doubt
2558,Rijnstraat                       , 1079 HT ,102.0,5,3500.0,34.31372549019608,52.348.776,4.904.201,success
2559,Laan van Vlaanderen                       , 1066 MT ,80.0,3,3000.0,37.5,52.346.653,480.555,success
2560,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382.417,4.885.611,doubt
2561,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382.417,4.885.611,doubt
2562,Hofgeest                       , 1102 EE ,111.0,4,2500.0,22.52252252252252,52.312.494,4.958.583,success
2563,Nieuwe Herengracht                       , 1011 RL ,58.0,2,2500.0,43.10344827586207,52.365.993,4.903.332,success
