,Address,Postcode,Size in m²,Rooms,Prize in €,Price/Sqm,Latitude,Longitude
898,Omval                       , 1096 AA ,80.0,3,3500.0,43.75,52.342847,4.919715
901,Sint Willibrordusstraat 20 II                       , 1074 XL ,55.0,2,3000.0,54.54545454545455,52.354662,4.90257
902,Nicolaas Witsenstraat 18 1                       , 1017 ZH ,50.0,2,2500.0,50.0,52.358527,4.896083
903,B. Merkelbachsingel                       , 1022 KE ,70.0,3,2150.0,30.714285714285715,52.405327,4.931657
905,Jacques Veltmanstraat                       , 1065 DB ,85.0,3,2500.0,29.411764705882355,52.351504999999996,4.8309940000000005
906,Lauriergracht                       , 1016 RP ,70.0,2,3650.0,52.14285714285714,52.371294,4.879935
907,Cas Oorthuyskade 374                       , 1087 DP ,98.0,3,3350.0,34.18367346938776,52.361140999999996,4.991874
908,Pieter Cornelisz. Hooftstraat 151 1                       , 1071 BT ,60.0,2,4450.0,74.16666666666667,52.359138,4.876933999999999
909,Javastraat 104 1                       , 1094 HN ,50.0,3,3000.0,60.0,52.363613,4.9366650000000005
910,Ookmeerweg 7 C                       , 1068 ZX ,124.0,4,2150.0,17.338709677419356,52.365608,4.8028319999999995
911,Kuipersstraat                       , 1073 ER ,55.0,3,2500.0,45.45454545454545,52.353543,4.902691
912,Frans van Mierisstraat 69 II                       , 1071 RL ,187.0,5,8000.0,42.78074866310161,52.354296000000005,4.881789
913,Pieter Cornelisz. Hooftstraat                       , 1071 BN ,100.0,3,2950.0,29.5,52.360453,4.8818220000000005
914,Bert Haanstrakade 122                       , 1087 DN ,119.0,3,2300.0,19.32773109243697,52.360517,4.993258999999999
916,Korte Leidsedwarsstraat                       , 1017 PV ,50.0,2,2300.0,46.0,52.363282,4.884683
917,Beethovenstraat                       , 1077 JS ,140.0,4,4500.0,32.142857142857146,52.343825,4.877039
920,Beethovenstraat                       , 1077 JS ,210.0,7,4650.0,22.142857142857146,52.343825,4.877039
921,Kolfschotenstraat                       , 1104 PC ,75.0,3,2150.0,28.66666666666667,52.316973,4.970868
922,Ten Katestraat                       , 1053 CE ,48.0,2,3000.0,62.5,52.366014,4.86771
923,Crynssenstraat                       , 1058 XZ ,58.0,2,2000.0,34.48275862068966,52.362511,4.856253
924,Balistraat                       , 1094 JP ,40.0,2,2500.0,62.5,52.363149,4.935579
925,Uiterwaardenstraat                       , 1079 BS ,51.0,3,3000.0,58.82352941176471,52.342802,4.903116000000001
926,Balistraat 48 H                       , 1094 JN ,49.0,2,2500.0,51.02040816326532,52.363009000000005,4.933793
928,Diezestraat 26 2                       , 1078 JR ,125.0,4,4750.0,38.0,52.345396,4.891738
929,Hebridenlaan 27 C                       , 1060 LS ,83.0,4,4000.0,48.19277108433735,52.347621999999994,4.7935
930,Hebridenlaan 27 A                       , 1060 LS ,66.0,2,1700.0,25.75757575757576,52.347621999999994,4.7935
931,Hebridenlaan 27 B                       , 1060 LS ,53.0,3,2900.0,54.716981132075475,52.347621999999994,4.7935
932,Solitudopad                       , 1096 DR ,40.0,2,2150.0,53.75,52.34126,4.923218
934,Joh.M. Coenenstraat                       , 1071 WH ,100.0,3,3500.0,35.0,52.351411999999996,4.879837
935,Overtoom                       , 1054 HX ,100.0,3,4750.0,47.5,52.361024,4.868881
936,Van Reigersbergenstraat                       , 1052 SX ,70.0,4,3150.0,45.0,52.372566,4.869574
938,Tweede Constantijn Huygensstraat                       , 1054 CR ,75.0,2,2500.0,33.333333333333336,52.363382,4.873156
940,Eerste Weteringdwarsstraat 65 E                       , 1017 TM ,70.0,3,4000.0,57.14285714285714,52.361878999999995,4.889557
941,Singel                       , 1015 AC ,32.0,1,2500.0,78.125,52.375858,4.891292
942,Eerste Tuindwarsstraat 8 I                       , 1015 RV ,45.0,3,2600.0,57.77777777777778,52.3776,4.8836379999999995
944,Marnixstraat                       , 1016 XV ,82.0,3,3500.0,42.68292682926829,52.365369,4.880152
945,Overtoom                       , 1054 HV ,74.0,2,4450.0,60.135135135135144,52.361024,4.868881
946,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382417,4.885611
948,Admiraal De Ruijterweg 77 I                       , 1057 JZ ,50.0,3,2800.0,56.0,52.371324,4.860126999999999
949,Lange Leidsedwarsstraat 160 1                       , 1017 NP ,45.0,2,2350.0,52.22222222222222,52.363085,4.88577
950,Ceintuurbaan 196 ³                       , 1072 GC ,75.0,3,2600.0,34.666666666666664,52.352118,4.887318
951,Wittgensteinlaan 164                       , 1062 KD ,96.0,3,2400.0,25.0,52.352975,4.835451
952,Rustenburgerstraat                       , 1072 HD ,119.0,4,5000.0,42.01680672268908,52.35135,4.890665
953,Kuipersstraat 149 A7                       , 1073 ER ,50.0,3,2500.0,50.0,52.352971000000004,4.900107
954,Geuzenstraat                       , 1056 KC ,63.0,3,2500.0,39.68253968253968,52.372279,4.864637999999999
955,Jasonstraat 31 4                       , 1076 KX ,58.0,3,3000.0,51.72413793103448,52.343858000000004,4.860409
956,De Wittenstraat                       , 1052 AT ,45.0,2,2500.0,55.55555555555557,52.383154,4.878522
957,Gustav Mahlerlaan 931                       , 1082 MK ,110.0,3,4000.0,36.36363636363637,52.336452,4.86994
958,Daniël Stalpertstraat                       , 1072 XB ,80.0,3,3500.0,43.75,52.35634,4.887791
959,Valkenburgerstraat                       , 1011 MH ,82.0,3,4300.0,52.4390243902439,52.369578000000004,4.906694
961,Pieter Cornelisz. Hooftstraat                       , 1071 BT ,50.0,2,3500.0,70.0,52.360053,4.879957
962,Kea Boumanstraat                       , 1095 MA ,35.0,1,2350.0,67.14285714285714,52.37441,4.96831
963,Ruysdaelkade 7                       , 1072 AG ,80.0,2,1700.0,21.25,52.359147,4.887532
964,IJburglaan                       , 1086 XT ,100.0,3,3000.0,30.0,52.368507,4.971287
965,Erich Salomonstraat                       , 1087 GT ,81.0,3,3000.0,37.03703703703704,52.357277,4.996446
966,Maarten Harpertszoon Trompstraat 36 3                       , 1056 JB ,116.0,3,3650.0,31.46551724137931,52.371998,4.86216
968,Baden Powellweg                       , 1069 LH ,31.0,1,2000.0,64.51612903225806,52.348469,4.795243
969,Van Ostadestraat                       , 1073 TZ ,54.0,3,3500.0,64.81481481481481,52.353859,4.902028
970,Rozenstraat 183 2                       , 1016 NR ,75.0,3,5000.0,66.66666666666667,52.371969,4.878196
971,Raamstraat 27 1                       , 1016 XL ,60.0,3,3000.0,50.0,52.366112,4.881096
973,Valschermkade                       , 1059 CD ,18.0,1,2000.0,111.11111111111113,52.342239,4.845758999999999
974,Vrouwenmantelstraat                       , 1032 LT ,100.0,5,4500.0,45.0,52.398714,4.9051800000000005
976,Eerste Atjehstraat 43 3                       , 1094 KB ,75.0,2,3000.0,40.0,52.362658,4.933665
977,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354812,4.9010370000000005
978,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
979,Oudezijds Voorburgwal 183 I V                       , 1012 EW ,100.0,3,3500.0,35.0,52.371639,4.895982
980,Van Baerlestraat                       , 1071 AZ ,20.0,2,2300.0,115.0,52.358779,4.878127
981,Rinus Michelslaan                       , 1061 MB ,82.0,3,2500.0,30.48780487804878,52.373158000000004,4.838783
982,Gerard Doustraat 30 2                       , 1072 VR ,28.0,1,1950.0,69.64285714285714,52.355106,4.888268
983,Amstelboulevard 8                       , 1096 HH ,150.0,3,4500.0,30.0,52.343569,4.915355
984,Hoofdweg 232 II                       , 1057 DG ,54.0,3,3500.0,64.81481481481481,52.367156,4.852821
985,Martelaarsgracht 9 3                       , 1012 TN ,61.0,3,4000.0,65.57377049180327,52.377762,4.896516
986,Grubbehoeve 28                       , 1103 GH ,77.0,3,2000.0,25.97402597402597,52.321482,4.976987
987,Leidsestraat                       , 1017 NX ,62.0,3,3000.0,48.38709677419354,52.366381,4.887344000000001
988,Van der Hoopstraat 130 IV                       , 1051 VN ,50.0,2,2150.0,43.0,52.384194,4.870403
989,Valeriusstraat 177 2                       , 1075 EW ,60.0,2,4450.0,74.16666666666667,52.352026,4.861172
990,Egelantiersstraat                       , 1015 PZ ,45.0,3,2800.0,62.22222222222222,52.376514,4.881611
992,Solebaystraat                       , 1055 ZS ,48.0,3,2500.0,52.08333333333334,52.384963,4.856075
993,Filips van Almondestraat 29 1                       , 1057 ZS ,60.0,3,3000.0,50.0,52.369901,4.857545
994,Beulingstraat 4 E                       , 1017 BA ,75.0,3,5000.0,66.66666666666667,52.368054,4.88755
995,Reyer Anslostraat 9 H                       , 1054 KT ,110.0,4,3500.0,31.818181818181817,52.358508,4.860397
996,Derkinderenstraat                       , 1061 VX ,90.0,3,4000.0,44.444444444444436,52.368663,4.840343
997,Prinsengracht                       , 1016 HK ,60.0,3,3150.0,52.5,52.366089,4.882537999999999
999,Henrick de Keijserplein                       , 1073 SX ,140.0,5,7000.0,50.0,52.351531,4.89754
1000,Koningineg 201 2                       , 1075 CR ,75.0,3,3000.0,40.0,52.366428000000006,4.872987999999999
1001,Alblasstraat                       , 1079 ZK ,50.0,3,2500.0,50.0,52.341924,4.899328
1002,Wilhelminastraat 9 II                       , 1054 VT ,52.0,2,2500.0,48.07692307692307,52.361496,4.863297
1003,James Wattstraat                       , 1097 DL ,48.0,1,2700.0,56.25,52.35008,4.922676
1004,James Wattstraat                       , 1097 DL ,67.0,2,2350.0,35.07462686567164,52.35008,4.922676
1005,James Wattstraat                       , 1097 DL ,48.0,1,1650.0,34.375,52.35008,4.922676
1007,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347187,4.908138
1008,Waldenlaan 107                       , 1093 NH ,77.0,3,3500.0,45.45454545454545,52.357225,4.9292739999999995
1009,Haarlemmerstraat                       , 1013 EL ,65.0,3,2500.0,38.46153846153846,52.380313,4.8917839999999995
1010,Beulingstraat                       , 1017 BA ,35.0,2,2300.0,65.71428571428571,52.367978,4.88753
1011,Tussen Meer                       , 1068 GA ,72.0,4,2150.0,29.86111111111111,52.357574,4.79726
1012,Nieuwe Herengracht                       , 1011 RM ,50.0,2,2500.0,50.0,52.365992999999996,4.903332
1013,Pietersbergweg 207                       , 1105 BM ,39.0,1,2000.0,51.282051282051285,52.298977,4.9559940000000005
1014,Johan Huijsenstraat                       , 1087 LC ,81.0,3,3000.0,37.03703703703704,52.350884,5008374.0
1015,Bloemstraat                       , 1016 LD ,36.0,2,2150.0,59.72222222222222,52.373799,4.879824
1016,Spinakerhof                       , 1034 MS ,76.0,3,2800.0,36.8421052631579,52.409965,4.923213
1017,Admiraal De Ruijterweg 107 3                       , 1056 EV ,80.0,3,3500.0,43.75,52.372442,4.859057
1018,Van Leijenberghlaan                       , 1082 GM ,90.0,3,3050.0,33.888888888888886,52.335008,4.878591
1019,Minervaplein                       , 1077 TH ,70.0,2,5000.0,71.42857142857143,52.346421,4.872554
1020,Amsteldijk 41 I                       , 1074 HV ,77.0,3,4500.0,58.441558441558435,52.355059999999995,4.905501
1021,Van Eeghenstraat 43 1                       , 1071 EV ,74.0,3,2950.0,39.86486486486485,52.357796,4.87513
1022,Keizersgracht                       , 1017 EK ,130.0,3,3150.0,24.23076923076923,52.364035,4.892455
1023,Grubbehoeve 827                       , 1103 GZ ,70.0,3,2350.0,33.57142857142857,52.321719,4.977851
1024,Schinkelhavenstraat 21 3                       , 1075 VP ,100.0,4,5500.0,55.0,52.354346,4.854252
1025,Van Ostadestraat 52 1                       , 1072 TA ,46.0,2,2800.0,60.8695652173913,52.351628999999996,4.888542
1026,Mary van der Sluisstraat 274                       , 1095 ME ,95.0,3,3000.0,31.578947368421048,52.373896,4.963413
1027,Van Hogendorpstraat 869                       , 1051 CD ,85.0,3,3500.0,41.1764705882353,52.382111,4.868869999999999
1028,Jan Boterenbroodstraat                       , 1019 GC ,70.0,3,2800.0,40.0,52.368134999999995,4.943646
1029,Ceintuurbaan                       , 1072 EW ,65.0,2,2500.0,38.46153846153846,52.354812,4.9010370000000005
1030,Elisabeth Wolffstraat 74 I                       , 1053 TW ,51.0,3,3500.0,68.62745098039215,52.368984000000005,4.867643
1032,Bilderdijkkade 68 II                       , 1053 VN ,40.0,1,2700.0,67.5,52.366928,4.870252
1033,Kleiburg                       , 1104 EA ,68.0,3,2300.0,33.823529411764696,52.318351,4.980421
1034,Revaleiland                       , 1014 ZG ,81.0,3,2500.0,30.8641975308642,52.392854,4.878787
1037,Cabotstraat                       , 1057 VP ,66.0,3,3000.0,45.45454545454545,52.368142999999996,4.855085
1038,Brouwersgracht 248 K                       , 1013 HE ,60.0,2,2150.0,35.833333333333336,52.382417,4.885611
1039,Brouwersgracht 248 C                       , 1013 HE ,78.0,2,3000.0,38.46153846153846,52.382417,4.885611
1040,Jacob van Lennepstraat 37 1                       , 1053 HB ,67.0,2,3500.0,52.23880597014925,52.362636,4.859026
1042,Tuinstraat                       , 1015 PK ,40.0,2,2500.0,62.5,52.376982,4.881973
1043,Sarphatistraat                       , 1018 GB ,80.0,3,4500.0,56.25,52.360839,4.9067050000000005
1044,Hoogte Kadijk                       , 1018 BS ,97.0,3,2000.0,20.61855670103093,52.368227000000005,4.9185
1045,Maassluisstraat                       , 1062 GL ,40.0,2,2500.0,62.5,52.349216,4.836661
1047,Hoendiepstraat                       , 1079 LW ,32.0,2,2500.0,78.125,52.342346,4.910558999999999
1048,Jacob van Lennepkade                       , 1053 NM ,45.0,2,2000.0,44.444444444444436,52.366584,4.875938
1049,Duivendrechtsekade                       , 1096 AH ,25.0,1,750.0,30.0,52.338205,4.932423
1050,J.M. van der Meylaan                       , 1019 EN ,60.0,3,2000.0,33.333333333333336,52.368147,4.945816000000001
1051,Van Ostadestraat 240 3                       , 1073 TV ,80.0,3,4450.0,55.625,52.352823,4.896953
1052,Van Eeghenstraat 43 I                       , 1071 EV ,74.0,3,2950.0,39.86486486486485,52.357799,4.875128
1053,Tourniairestraat                       , 1065 KK ,29.0,1,650.0,22.41379310344828,52.355981,4.8240300000000005
1054,Tweede Helmersstraat 47 3                       , 1054 CD ,130.0,4,3500.0,26.92307692307693,52.364303,4.87636
1055,Ferdinand Bolstraat                       , 1072 LK ,67.0,3,3150.0,47.014925373134325,52.350566,4.891676
1056,Herengracht 123 A                       , 1015 BG ,110.0,2,2950.0,26.818181818181817,52.365048,4.898317
1057,Spuistraat                       , 1012 VW ,75.0,3,3000.0,40.0,52.37056,4.889144
1059,Haarlemmerstraat 3 B                       , 1013 EH ,52.0,2,4000.0,76.92307692307692,52.379816,4.8933800000000005
1060,Jacob van Lennepstraat 238 C                       , 1053 KB ,60.0,2,2500.0,41.66666666666666,52.364117,4.864573
1061,Plantage Doklaan                       , 1018 CN ,85.0,3,2500.0,29.411764705882355,52.367901,4.9136120000000005
1062,Patroclosstraat 28 2                       , 1076 NH ,75.0,3,4000.0,53.33333333333334,52.344639,4.8662849999999995
1063,Plantage Doklaan                       , 1018 CN ,50.0,3,2500.0,50.0,52.367901,4.9136120000000005
1064,Borgerstraat 256 I                       , 1053 RG ,48.0,2,2500.0,52.08333333333334,52.363775,4.8604519999999996
1065,Van Leijenberghlaan 391 I                       , 1082 GK ,80.0,3,3050.0,38.125,52.325662,4.8799150000000004
1066,Valkenburgerstraat 134 G                       , 1011 NA ,95.0,3,3000.0,31.578947368421048,52.369616,4.90635
1067,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
1068,Brouwersgracht 248 C                       , 1013 HE ,78.0,2,3000.0,38.46153846153846,52.382417,4.885611
1069,Prinsengracht                       , 1016 GX ,92.0,3,7000.0,76.08695652173913,52.362122,4.898975
1072,Wolbrantskerkweg                       , 1069 DA ,132.0,5,4200.0,31.818181818181817,52.356924,4.797553
1073,Van Nijenrodeweg 57                       , 1083 ED ,30.0,1,2750.0,91.66666666666669,52.327604,4.884323
1074,Crynssenstraat 61 2                       , 1058 XV ,70.0,3,3000.0,42.857142857142854,52.363440999999995,4.8559779999999995
1076,Nieuwendijk 59 E                       , 1012 MB ,85.0,2,2500.0,29.411764705882355,52.377448,4.8966080000000005
1077,Lomanstraat                       , 1075 PS ,70.0,3,3650.0,52.14285714285714,52.351284,4.859917
1078,Hildebrandstraat                       , 1053 WB ,70.0,3,2200.0,31.42857142857143,52.364429,4.865061
1079,Arent Janszoon Ernststraat                       , 1083 JN ,110.0,4,4500.0,40.90909090909091,52.331795,4.889087
1081,IJburglaan 732                       , 1087 CE ,120.0,3,4450.0,37.083333333333336,52.356326,4.992519000000001
1082,Overtoom 332 2                       , 1054 JE ,70.0,2,2500.0,35.714285714285715,52.36072,4.866624
1083,George Gershwinlaan 476                       , 1082 MT ,85.0,2,2150.0,25.294117647058826,52.336098,4.870399
1084,Loenermark 248                       , 1025 SX ,80.0,3,2000.0,25.0,52.398296,4.929289
